seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
14	103253659	103253945	287	*	Distal Intergenic	14	103241492	103241972	481	1	ENSG00000242837	ENST00000488305	12167	319144	RPL21P13	ribosomal protein L21 pseudogene 13
14	103284776	103285008	233	*	Promoter (1-2kb)	14	103282933	103283468	536	1	ENSG00000240624	ENST00000494237	1843	326288	RPL17P4	ribosomal protein L17 pseudogene 4
14	103333356	103333571	216	*	Promoter (<=1kb)	14	103333544	103335844	2301	1	ENSG00000100664	ENST00000560877	0	1983	EIF5	eukaryotic translation initiation factor 5
14	103354596	103354829	234	*	Distal Intergenic	14	103364239	103364820	582	2	ENSG00000259428	ENST00000560051	9991	100130405	HMGB3P26	high mobility group box 3 pseudogene 26
14	103540234	103541056	823	*	Distal Intergenic	14	103550345	103550406	62	1	ENSG00000252469	ENST00000516660	-9289	106479085	RNU7-160P	RNA, U7 small nuclear 160 pseudogene
14	103540234	103541056	823	*	Distal Intergenic	14	103550345	103550406	62	1	ENSG00000252469	ENST00000516660	-9289	106479085	RNU7-160P	RNA, U7 small nuclear 160 pseudogene
14	103540234	103541056	823	*	Distal Intergenic	14	103550345	103550406	62	1	ENSG00000252469	ENST00000516660	-9289	106479085	RNU7-160P	RNA, U7 small nuclear 160 pseudogene
14	103562056	103562443	388	*	Promoter (<=1kb)	14	103556545	103562318	5774	2	ENSG00000166170	ENST00000445922	0	9529	BAG5	BAG cochaperone 5
14	105111487	105111932	446	*	Promoter (<=1kb)	14	105110347	105110807	461	2	ENSG00000280244	ENST00000623005	-680	NA	NA	NA
14	105111487	105111932	446	*	Promoter (<=1kb)	14	105110347	105110807	461	2	ENSG00000280244	ENST00000623005	-680	NA	NA	NA
14	105230760	105231360	601	*	Promoter (2-3kb)	14	105217633	105228270	10638	2	ENSG00000185024	ENST00000547562	-2490	2972	BRF1	BRF1 RNA polymerase III transcription initiation factor subunit
14	105481099	105481449	351	*	Promoter (2-3kb)	14	105478592	105479293	702	1	ENSG00000182809	ENST00000551738	2507	1397	CRIP2	cysteine rich protein 2
15	17081708	17082487	780	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-2796068	NA	NA	NA
15	18410336	18410552	217	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1468003	NA	NA	NA
15	18424584	18424909	326	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1453646	NA	NA	NA
15	18530501	18530728	228	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1347827	NA	NA	NA
15	18579895	18580503	609	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1298052	NA	NA	NA
15	18621025	18621414	390	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1257141	NA	NA	NA
15	18679782	18680244	463	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1198311	NA	NA	NA
15	18703696	18704442	747	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1174113	NA	NA	NA
15	18743367	18743691	325	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1134864	NA	NA	NA
15	18748770	18749822	1053	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1128733	NA	NA	NA
15	18811607	18812186	580	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-1066369	NA	NA	NA
15	18970878	18971413	536	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-907142	NA	NA	NA
15	19026965	19027220	256	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-851335	NA	NA	NA
15	19105695	19105959	265	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-772596	NA	NA	NA
15	19151797	19152125	329	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-726430	NA	NA	NA
15	19223432	19223624	193	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-654931	NA	NA	NA
15	19266593	19267697	1105	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-610858	NA	NA	NA
15	19336637	19337461	825	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-541094	NA	NA	NA
15	19566651	19566972	322	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-311583	NA	NA	NA
15	19573315	19573732	418	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-304823	NA	NA	NA
15	19778792	19778980	189	*	Distal Intergenic	15	19878555	19887814	9260	1	ENSG00000215567	ENST00000524329	-99575	NA	NA	NA
15	33237091	33237311	221	*	Intron (ENST00000713553/ENSG00000293377, intron 2 of 2)	15	33236473	33242287	5815	2	ENSG00000293377	ENST00000529696	4976	NA	NA	NA
15	38127399	38127574	176	*	Distal Intergenic	15	38068812	38072990	4179	2	ENSG00000236914	ENST00000559232	-54409	107984773	LINC01852	long intergenic non-protein coding RNA 1852
15	38254481	38254716	236	*	Promoter (1-2kb)	15	38253181	38339771	86591	1	ENSG00000166068	ENST00000561317	1300	161742	SPRED1	sprouty related EVH1 domain containing 1
15	38454243	38454518	276	*	Promoter (<=1kb)	15	38454154	38483665	29512	1	ENSG00000171262	ENST00000491535	89	283742	FAM98B	family with sequence similarity 98 member B
15	39140281	39140470	190	*	Intron (ENST00000644461/ENSG00000175779, intron 2 of 4)	15	38865322	39118713	253392	2	ENSG00000259345	ENST00000560197	-21568	NA	NA	NA
15	39235166	39235499	334	*	Intron (ENST00000561058/ENSG00000259345, intron 1 of 5)	15	39250682	39252513	1832	1	ENSG00000175746	ENST00000687272	-15183	400360	LINC02915	long intergenic non-protein coding RNA 2915
15	39403718	39404007	290	*	Intron (ENST00000560484/ENSG00000259345, intron 1 of 3)	15	39419030	39420709	1680	2	ENSG00000259345	ENST00000558277	16702	NA	NA	NA
15	39579978	39580306	329	*	Promoter (<=1kb)	15	39581079	39582407	1329	1	ENSG00000137801	ENST00000397591	-773	7057	THBS1	thrombospondin 1
15	39721226	39721490	265	*	Intron (ENST00000350221/ENSG00000150667, intron 9 of 11)	15	39739665	39747447	7783	2	ENSG00000150667	ENST00000559692	25957	161835	FSIP1	fibrous sheath interacting protein 1
15	40047442	40047731	290	*	Intron (ENST00000559012/ENSG00000248508, intron 2 of 6)	15	40039349	40057000	17652	1	ENSG00000248508	ENST00000560341	8093	100131089	SRP14-DT	SRP14 divergent transcript
15	40055048	40055249	202	*	Intron (ENST00000559012/ENSG00000248508, intron 2 of 6)	15	40039349	40057000	17652	1	ENSG00000248508	ENST00000560341	15699	100131089	SRP14-DT	SRP14 divergent transcript
15	40155258	40155517	260	*	Distal Intergenic	15	40161023	40176621	15599	1	ENSG00000156970	ENST00000560120	-5506	701	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B
15	40155258	40155517	260	*	Distal Intergenic	15	40161023	40176621	15599	1	ENSG00000156970	ENST00000560120	-5506	701	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B
15	40253017	40253403	387	*	Promoter (<=1kb)	15	40253184	40277487	24304	1	ENSG00000137843	ENST00000542403	0	56924	PAK6	p21 (RAC1) activated kinase 6
15	40825789	40826444	656	*	Promoter (2-3kb)	15	40815451	40828708	13258	2	ENSG00000166143	ENST00000299174	2264	54866	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D
15	40825789	40826444	656	*	Promoter (2-3kb)	15	40815451	40828708	13258	2	ENSG00000166143	ENST00000299174	2264	54866	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D
15	40835232	40835468	237	*	Distal Intergenic	15	40838551	40840493	1943	2	ENSG00000261183	ENST00000563217	5025	102724362	SPINT1-AS1	SPINT1 antisense RNA 1
15	41493332	41493617	286	*	Promoter (<=1kb)	15	41493393	41502488	9096	1	ENSG00000137825	ENST00000425927	0	3706	ITPKA	inositol-trisphosphate 3-kinase A
15	41493332	41493617	286	*	Promoter (<=1kb)	15	41493393	41502488	9096	1	ENSG00000137825	ENST00000425927	0	3706	ITPKA	inositol-trisphosphate 3-kinase A
15	42057229	42057430	202	*	Distal Intergenic	15	41981582	42051190	69609	2	ENSG00000188089	ENST00000399518	-6039	123745	PLA2G4E	phospholipase A2 group IVE
15	42273197	42273417	221	*	Promoter (<=1kb)	15	42273201	42353666	80466	1	ENSG00000214013	ENST00000318010	0	2595	GANC	glucosidase alpha, neutral C
15	42510505	42510825	321	*	Promoter (1-2kb)	15	42511833	42531444	19612	1	ENSG00000092531	ENST00000568514	-1008	8773	SNAP23	synaptosome associated protein 23
15	42890297	42890643	347	*	Intron (ENST00000267890/ENSG00000128881, intron 1 of 14)	15	42829941	42908275	78335	2	ENSG00000128881	ENST00000562880	17632	146057	TTBK2	tau tubulin kinase 2
15	44157807	44157988	182	*	Intron (ENST00000417257/ENSG00000171877, intron 1 of 13)	15	43873275	44194446	321172	2	ENSG00000171877	ENST00000484674	36458	84978	FRMD5	FERM domain containing 5
15	44883191	44883428	238	*	Promoter (1-2kb)	15	44884616	44884780	165	1	ENSG00000212424	ENST00000391122	-1188	106480668	RNU1-119P	RNA, U1 small nuclear 119, pseudogene
15	45198860	45199074	215	*	Promoter (<=1kb)	15	45198517	45199139	623	2	ENSG00000259932	ENST00000568314	65	NA	NA	NA
15	50355099	50355399	301	*	Promoter (<=1kb)	15	50275389	50355198	79810	2	ENSG00000104064	ENST00000380877	0	2553	GABPB1	GA binding protein transcription factor subunit beta 1
15	51163074	51163287	214	*	Intron (ENST00000559909/ENSG00000259240, intron 1 of 2)	15	51212259	51215224	2966	2	ENSG00000137869	ENST00000559653	51937	1588	CYP19A1	cytochrome P450 family 19 subfamily A member 1
15	51828875	51829075	201	*	Promoter (<=1kb)	15	51829628	51862983	33356	1	ENSG00000138594	ENST00000558455	-553	29766	TMOD3	tropomodulin 3
15	51875166	51875366	201	*	Promoter (<=1kb)	15	51875026	51929454	54429	1	ENSG00000138594	ENST00000560549	140	29766	TMOD3	tropomodulin 3
15	51878954	51879257	304	*	Intron (ENST00000308580/ENSG00000138594, intron 3 of 9)	15	51875026	51929454	54429	1	ENSG00000138594	ENST00000560549	3928	29766	TMOD3	tropomodulin 3
15	51971581	51971773	193	*	Promoter (<=1kb)	15	51938027	51971776	33750	2	ENSG00000166477	ENST00000315141	3	123169	LEO1	LEO1 homolog, Paf1/RNA polymerase II complex component
15	57591420	57591689	270	*	Promoter (<=1kb)	15	57591904	57685364	93461	1	ENSG00000263155	ENST00000267853	-215	100820829	MYZAP	myocardial zonula adherens protein
15	58441967	58442241	275	*	Intron (ENST00000356113/ENSG00000166035, intron 3 of 10)	15	58431991	58569844	137854	1	ENSG00000166035	ENST00000299022	9976	3990	LIPC	lipase C, hepatic type
15	59191707	59191909	203	*	Intron (ENST00000288235/ENSG00000157483, intron 17 of 27)	15	59178424	59206761	28338	2	ENSG00000157483	ENST00000558182	14852	4643	MYO1E	myosin IE
15	59269012	59269249	238	*	Promoter (1-2kb)	15	59266720	59271162	4443	2	ENSG00000259771	ENST00000560248	1913	NA	NA	NA
15	62075783	62076004	222	*	Distal Intergenic	15	62082450	62083305	856	2	ENSG00000259466	ENST00000560843	7301	NA	NA	NA
15	62896276	62896639	364	*	Promoter (<=1kb)	15	62895812	62899543	3732	1	ENSG00000259727	ENST00000557900	464	NA	NA	NA
15	64248026	64248234	209	*	Intron (ENST00000303052/ENSG00000169118, intron 4 of 11)	15	64171834	64204925	33092	2	ENSG00000169118	ENST00000634302	-43101	53944	CSNK1G1	casein kinase 1 gamma 1
15	64444241	64444429	189	*	Promoter (<=1kb)	15	64444659	64455236	10578	1	ENSG00000103671	ENST00000559777	-230	9325	TRIP4	thyroid hormone receptor interactor 4
15	64731299	64731517	219	*	Distal Intergenic	15	64687573	64703281	15709	2	ENSG00000180304	ENST00000326005	-28018	4947	OAZ2	ornithine decarboxylase antizyme 2
15	65055500	65055674	175	*	Intron (ENST00000220062/ENSG00000103710, intron 4 of 4)	15	65049188	65049802	615	2	ENSG00000277351	ENST00000612943	-5698	NA	NA	NA
15	65517494	65517670	177	*	Promoter (<=1kb)	15	65497917	65517663	19747	2	ENSG00000074603	ENST00000559526	0	54878	DPP8	dipeptidyl peptidase 8
15	65530477	65530945	469	*	Promoter (<=1kb)	15	65530482	65576637	46156	1	ENSG00000074696	ENST00000442729	0	51495	HACD3	3-hydroxyacyl-CoA dehydratase 3
15	65906467	65906811	345	*	Promoter (2-3kb)	15	65905274	65909771	4498	2	ENSG00000157890	ENST00000562154	2960	84465	MEGF11	multiple EGF like domains 11
15	65906467	65906811	345	*	Promoter (2-3kb)	15	65905274	65909771	4498	2	ENSG00000157890	ENST00000562154	2960	84465	MEGF11	multiple EGF like domains 11
15	66369865	66370132	268	*	Intron (ENST00000562124/ENSG00000075131, intron 1 of 7)	15	66379337	66379915	579	2	ENSG00000240821	ENST00000489563	9783	654350	RPL9P25	ribosomal protein L9 pseudogene 25
15	66483150	66483492	343	*	Promoter (1-2kb)	15	66484882	66491544	6663	1	ENSG00000169032	ENST00000687481	-1390	5604	MAP2K1	mitogen-activated protein kinase kinase 1
15	66516080	66516324	245	*	Intron (ENST00000535141/ENSG00000174442, intron 3 of 17)	15	66520508	66528933	8426	1	ENSG00000174442	ENST00000561583	-4184	55055	ZWILCH	zwilch kinetochore protein
15	66765898	66766143	246	*	Intron (ENST00000288840/ENSG00000137834, intron 3 of 3)	15	66740445	66741151	707	1	ENSG00000274995	ENST00000612806	25453	NA	NA	NA
15	66770555	66770757	203	*	Intron (ENST00000288840/ENSG00000137834, intron 3 of 3)	15	66740445	66741151	707	1	ENSG00000274995	ENST00000612806	30110	NA	NA	NA
15	66931850	66932192	343	*	Intron (ENST00000558436/ENSG00000259289, intron 2 of 2)	15	66919811	66931755	11945	1	ENSG00000259437	ENST00000559904	12039	NA	NA	NA
15	67105507	67105691	185	*	Intron (ENST00000559460/ENSG00000166949, intron 1 of 8)	15	67098679	67170604	71926	1	ENSG00000166949	ENST00000560175	6828	4088	SMAD3	SMAD family member 3
15	67998451	67999061	611	*	Distal Intergenic	15	67985059	67986288	1230	1	ENSG00000260109	ENST00000568867	13392	NA	NA	NA
15	68134827	68135561	735	*	Intron (ENST00000564915/ENSG00000033800, intron 3 of 4)	15	68146662	68153961	7300	1	ENSG00000033800	ENST00000564009	-11101	8554	PIAS1	protein inhibitor of activated STAT 1
15	69595421	69595684	264	*	Intron (ENST00000646247/ENSG00000245750, intron 7 of 12)	15	69592213	69695730	103518	1	ENSG00000245750	ENST00000560655	3208	145837	DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration
15	70097657	70098009	353	*	Promoter (<=1kb)	15	70047790	70097917	50128	2	ENSG00000140332	ENST00000451782	0	7090	TLE3	TLE family member 3, transcriptional corepressor
15	70266839	70267039	201	*	Distal Intergenic	15	70321576	70326742	5167	1	ENSG00000259503	ENST00000558226	-54537	NA	NA	NA
15	70526554	70526739	186	*	Distal Intergenic	15	70503907	70505928	2022	2	ENSG00000259473	ENST00000559752	-20626	105370880	LINC02205	long intergenic non-protein coding RNA 2205
15	71115041	71115312	272	*	Promoter (<=1kb)	15	71110244	71115467	5224	2	ENSG00000225362	ENST00000566432	155	196993	CT62	cancer/testis associated 62
15	71251906	71252532	627	*	Intron (ENST00000355327/ENSG00000187720, intron 5 of 17)	15	71185827	71189064	3238	2	ENSG00000259964	ENST00000665266	-62842	101929196	THSD4-AS1	THSD4 antisense RNA 1
15	71251906	71252532	627	*	Intron (ENST00000355327/ENSG00000187720, intron 5 of 17)	15	71185827	71189064	3238	2	ENSG00000259964	ENST00000665266	-62842	101929196	THSD4-AS1	THSD4 antisense RNA 1
15	71275938	71276435	498	*	Intron (ENST00000355327/ENSG00000187720, intron 6 of 17)	15	71332120	71352460	20341	1	ENSG00000260586	ENST00000648513	-55685	NA	NA	NA
15	71275938	71276435	498	*	Intron (ENST00000355327/ENSG00000187720, intron 6 of 17)	15	71332120	71352460	20341	1	ENSG00000260586	ENST00000648513	-55685	NA	NA	NA
15	71294697	71294920	224	*	Intron (ENST00000355327/ENSG00000187720, intron 6 of 17)	15	71332120	71352460	20341	1	ENSG00000260586	ENST00000648513	-37200	NA	NA	NA
15	72101303	72101884	582	*	Intron (ENST00000356056/ENSG00000066933, intron 1 of 41)	15	72114258	72140962	26705	1	ENSG00000166192	ENST00000542035	-12374	123228	SENP8	SUMO peptidase family member, NEDD8 specific
15	72101303	72101884	582	*	Intron (ENST00000356056/ENSG00000066933, intron 1 of 41)	15	72114258	72140962	26705	1	ENSG00000166192	ENST00000542035	-12374	123228	SENP8	SUMO peptidase family member, NEDD8 specific
15	72375651	72375911	261	*	Promoter (<=1kb)	15	72343454	72375972	32519	2	ENSG00000213614	ENST00000682461	61	3073	HEXA	hexosaminidase subunit alpha
15	73436780	73437028	249	*	Distal Intergenic	15	73443164	73560010	116847	1	ENSG00000183324	ENST00000560581	-6136	283677	REC114	REC114 meiotic recombination protein
15	74051287	74051575	289	*	Distal Intergenic	15	74040190	74043332	3143	2	ENSG00000287543	ENST00000659672	-7955	NA	NA	NA
15	74653624	74653902	279	*	Promoter (1-2kb)	15	74635181	74655893	20713	2	ENSG00000179151	ENST00000562174	1991	80153	EDC3	enhancer of mRNA decapping 3
15	74657945	74658255	311	*	Promoter (2-3kb)	15	74635181	74655893	20713	2	ENSG00000179151	ENST00000562174	-2052	80153	EDC3	enhancer of mRNA decapping 3
15	74901559	74901982	424	*	Promoter (<=1kb)	15	74899993	74900571	579	2	ENSG00000178761	ENST00000564723	-988	57184	FAM219B	family with sequence similarity 219 member B
15	74956923	74957444	522	*	Promoter (<=1kb)	15	74957219	75019277	62059	1	ENSG00000198794	ENST00000568423	0	192683	SCAMP5	secretory carrier membrane protein 5
15	74956923	74957444	522	*	Promoter (<=1kb)	15	74957219	75019277	62059	1	ENSG00000198794	ENST00000568423	0	192683	SCAMP5	secretory carrier membrane protein 5
15	75043136	75043328	193	*	Promoter (<=1kb)	15	75043275	75049738	6464	1	ENSG00000138621	ENST00000563393	0	60490	PPCDC	phosphopantothenoylcysteine decarboxylase
15	75175721	75175961	241	*	Distal Intergenic	15	75186651	75186968	318	2	ENSG00000240366	ENST00000497944	11007	441727	RPL36AP45	ribosomal protein L36a pseudogene 45
15	75200938	75201246	309	*	Promoter (<=1kb)	15	75201882	75212169	10288	1	ENSG00000167173	ENST00000394987	-636	56905	C15orf39	chromosome 15 open reading frame 39
15	75503713	75504130	418	*	Promoter (1-2kb)	15	75487288	75505816	18529	2	ENSG00000169410	ENST00000564970	1686	5780	PTPN9	protein tyrosine phosphatase non-receptor type 9
15	75533120	75533320	201	*	Intron (ENST00000618819/ENSG00000169410, intron 1 of 12)	15	75513191	75524274	11084	2	ENSG00000169410	ENST00000561731	-8846	5780	PTPN9	protein tyrosine phosphatase non-receptor type 9
15	75672869	75673444	576	*	Promoter (2-3kb)	15	75676227	75677162	936	1	ENSG00000260892	ENST00000569467	-2783	NA	NA	NA
15	76071834	76072029	196	*	Intron (ENST00000484722/ENSG00000169758, intron 1 of 10)	15	76059985	76229121	169137	1	ENSG00000169758	ENST00000561302	11849	123591	TMEM266	transmembrane protein 266
15	76349551	76349773	223	*	Exon (ENST00000562948/ENSG00000140386, exon 2 of 2)	15	76348453	76354547	6095	2	ENSG00000140386	ENST00000563246	4774	49855	SCAPER	S-phase cyclin A associated protein in the ER
15	77064616	77064868	253	*	Promoter (<=1kb)	15	77063397	77064910	1514	2	ENSG00000278991	ENST00000624777	42	NA	NA	NA
15	77144524	77145005	482	*	Intron (ENST00000560626/ENSG00000173517, intron 5 of 6)	15	77177856	77179147	1292	2	ENSG00000173517	ENST00000559791	34142	79834	PEAK1	pseudopodium enriched atypical kinase 1
15	77994349	77994608	260	*	Promoter (<=1kb)	15	77993405	77995289	1885	1	ENSG00000259792	ENST00000562716	944	NA	NA	NA
15	78008213	78008735	523	*	Intron (ENST00000300584/ENSG00000167202, intron 10 of 12)	15	78001704	78003579	1876	2	ENSG00000167202	ENST00000497942	-4634	23102	TBC1D2B	TBC1 domain family member 2B
15	78008213	78008735	523	*	Intron (ENST00000300584/ENSG00000167202, intron 10 of 12)	15	78001704	78003579	1876	2	ENSG00000167202	ENST00000497942	-4634	23102	TBC1D2B	TBC1 domain family member 2B
15	78008213	78008735	523	*	Intron (ENST00000300584/ENSG00000167202, intron 10 of 12)	15	78001704	78003579	1876	2	ENSG00000167202	ENST00000497942	-4634	23102	TBC1D2B	TBC1 domain family member 2B
15	78062204	78062392	189	*	Intron (ENST00000300584/ENSG00000167202, intron 1 of 12)	15	78024416	78066123	41708	2	ENSG00000167202	ENST00000435468	3731	23102	TBC1D2B	TBC1 domain family member 2B
15	78209396	78210034	639	*	Promoter (1-2kb)	15	78182712	78207785	25074	2	ENSG00000103740	ENST00000559114	-1611	23205	ACSBG1	acyl-CoA synthetase bubblegum family member 1
15	78302684	78302870	187	*	Promoter (2-3kb)	15	78294737	78299703	4967	2	ENSG00000140395	ENST00000561347	-2981	80349	SKIC8	SKI8 subunit of superkiller complex
15	78540446	78540648	203	*	Promoter (<=1kb)	15	78540459	78542559	2101	1	ENSG00000041357	ENST00000558635	0	5685	PSMA4	proteasome 20S subunit alpha 4
15	78663309	78663513	205	*	Promoter (1-2kb)	15	78661047	78661576	530	2	ENSG00000213307	ENST00000494933	-1733	390612	RPL18P11	ribosomal protein L18 pseudogene 11
15	78859978	78860199	222	*	Intron (ENST00000379535/ENSG00000185787, intron 2 of 12)	15	78863247	78863729	483	2	ENSG00000243711	ENST00000482506	3530	100271444	RPL21P116	ribosomal protein L21 pseudogene 116
15	79141277	79141477	201	*	Intron (ENST00000692103/ENSG00000259234, intron 2 of 2)	15	78959906	79090780	130875	2	ENSG00000058335	ENST00000558480	-50497	5923	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1
15	80009834	80010220	387	*	Distal Intergenic	15	80014157	80015707	1551	1	ENSG00000279705	ENST00000623627	-3937	NA	NA	NA
15	80082403	80082623	221	*	Intron (ENST00000613266/ENSG00000086666, intron 2 of 6)	15	80075191	80131294	56104	1	ENSG00000086666	ENST00000558724	7212	54469	ZFAND6	zinc finger AN1-type containing 6
15	80093886	80094304	419	*	Intron (ENST00000613266/ENSG00000086666, intron 2 of 6)	15	80075191	80131294	56104	1	ENSG00000086666	ENST00000558724	18695	54469	ZFAND6	zinc finger AN1-type containing 6
15	80105673	80106280	608	*	Intron (ENST00000613266/ENSG00000086666, intron 2 of 6)	15	80121719	80123067	1349	1	ENSG00000086666	ENST00000561017	-15439	54469	ZFAND6	zinc finger AN1-type containing 6
15	80105673	80106280	608	*	Intron (ENST00000613266/ENSG00000086666, intron 2 of 6)	15	80121719	80123067	1349	1	ENSG00000086666	ENST00000561017	-15439	54469	ZFAND6	zinc finger AN1-type containing 6
15	80633590	80633783	194	*	Distal Intergenic	15	80663772	80663878	107	1	ENSG00000222139	ENST00000410207	-29989	106481298	RNU6-380P	RNA, U6 small nuclear 380, pseudogene
15	80779705	80780140	436	*	Promoter (<=1kb)	15	80779371	80951776	172406	1	ENSG00000103888	ENST00000356249	334	57214	CEMIP	cell migration inducing hyaluronidase 1
15	80779705	80780140	436	*	Promoter (<=1kb)	15	80779371	80951776	172406	1	ENSG00000103888	ENST00000356249	334	57214	CEMIP	cell migration inducing hyaluronidase 1
15	81106601	81106793	193	*	Intron (ENST00000560091/ENSG00000156206, intron 1 of 4)	15	81099408	81136748	37341	1	ENSG00000156206	ENST00000561216	7193	161502	CFAP161	cilia and flagella associated protein 161
15	82986032	82986440	409	*	Promoter (<=1kb)	15	82864213	82986120	121908	2	ENSG00000103942	ENST00000560374	0	9455	HOMER2	homer scaffold protein 2
15	82986032	82986440	409	*	Promoter (<=1kb)	15	82864213	82986120	121908	2	ENSG00000103942	ENST00000560374	0	9455	HOMER2	homer scaffold protein 2
15	83379856	83380254	399	*	Intron (ENST00000565495/ENSG00000259986, intron 1 of 1)	15	83447228	83565883	118656	1	ENSG00000140600	ENST00000492099	-66974	6457	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3
15	83379856	83380254	399	*	Intron (ENST00000565495/ENSG00000259986, intron 1 of 1)	15	83447228	83565883	118656	1	ENSG00000140600	ENST00000492099	-66974	6457	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3
15	84804178	84804711	534	*	Promoter (<=1kb)	15	84803734	84804799	1066	1	ENSG00000166716	ENST00000618477	444	9640	ZNF592	zinc finger protein 592
15	84878287	84878548	262	*	Distal Intergenic	15	84884654	84896046	11393	1	ENSG00000156222	ENST00000338602	-6106	9154	SLC28A1	solute carrier family 28 member 1
15	85854472	85854698	227	*	Distal Intergenic	15	85825635	85825730	96	1	ENSG00000264406	ENST00000584739	28837	100847084	MIR548AP	microRNA 548ap
15	88552430	88553503	1074	*	Distal Intergenic	15	88512480	88546681	34202	2	ENSG00000140543	ENST00000268148	-5749	55070	DET1	DET1 partner of COP1 E3 ubiquitin ligase
15	88552430	88553503	1074	*	Distal Intergenic	15	88512480	88546681	34202	2	ENSG00000140543	ENST00000268148	-5749	55070	DET1	DET1 partner of COP1 E3 ubiquitin ligase
15	89120046	89120891	846	*	Promoter (<=1kb)	15	89120779	89120840	62	1	ENSG00000239151	ENST00000458793	0	106479097	RNU7-195P	RNA, U7 small nuclear 195 pseudogene
15	89120046	89120891	846	*	Promoter (<=1kb)	15	89120779	89120840	62	1	ENSG00000239151	ENST00000458793	0	106479097	RNU7-195P	RNA, U7 small nuclear 195 pseudogene
15	89120046	89120891	846	*	Promoter (<=1kb)	15	89120779	89120840	62	1	ENSG00000239151	ENST00000458793	0	106479097	RNU7-195P	RNA, U7 small nuclear 195 pseudogene
15	89836702	89836904	203	*	Promoter (1-2kb)	15	89835424	89837954	2531	2	ENSG00000157823	ENST00000558926	1050	10239	AP3S2	adaptor related protein complex 3 subunit sigma 2
15	89868204	89868930	727	*	Intron (ENST00000336418/ENSG00000157823, intron 4 of 5)	15	89876540	89877285	746	1	ENSG00000259677	ENST00000559166	-7610	NA	NA	NA
15	89868204	89868930	727	*	Intron (ENST00000336418/ENSG00000157823, intron 4 of 5)	15	89876540	89877285	746	1	ENSG00000259677	ENST00000559166	-7610	NA	NA	NA
15	90648548	90648734	187	*	Promoter (1-2kb)	15	90650631	90651103	473	1	ENSG00000278370	ENST00000621212	-1897	NA	NA	NA
15	90954968	90955187	220	*	Promoter (<=1kb)	15	90952239	90955225	2987	2	ENSG00000258384	ENST00000553321	38	NA	NA	NA
15	91948112	91948357	246	*	Intron (ENST00000318445/ENSG00000176463, intron 2 of 9)	15	91941318	92104537	163220	1	ENSG00000176463	ENST00000556649	6794	28232	SLCO3A1	solute carrier organic anion transporter family member 3A1
15	92645202	92645473	272	*	Promoter (<=1kb)	15	92617448	92645598	28151	2	ENSG00000185442	ENST00000553393	125	400451	FAM174B	family with sequence similarity 174 member B
15	92797196	92797509	314	*	Promoter (1-2kb)	15	92795647	92796439	793	1	ENSG00000258527	ENST00000557146	1549	NA	NA	NA
15	92845045	92845307	263	*	Intron (ENST00000653163/ENSG00000272888, intron 1 of 4)	15	92819650	92820384	735	2	ENSG00000289200	ENST00000691828	-24661	NA	NA	NA
15	94656712	94656904	193	*	Distal Intergenic	15	94600014	94600821	808	1	ENSG00000259331	ENST00000560391	56698	NA	NA	NA
